     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
     1.897586673485274E-03      7.031909857556592E-04     -3.795164171621330E-02     -1.406406731628088E-02 
